"details","date","city","state","country","shape","summary","report_date","posted_date","image"
"https://nuforc.org/sighting/?id=177311",NA,"Myrtle Beach","SC","USA","Circle","We saw about 3 round flashing lights. From right to left.",NA,NA,""
"https://nuforc.org/sighting/?id=177393",NA,"Dallas","TX","USA","Formation","5 craft formation. One craft broke off and flew slowly and silently over our exact location.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177316",NA,"Elkview","WV","USA","Circle","I was playing bat sounds and watching bats flying and saw a round almost see through object but it was also reflecting light",NA,NA,""
"https://nuforc.org/sighting/?id=177307",NA,"Pacific Palisades","CA","USA","Orb","I saw two identical bright orbs moving up the coast at an incredible speed.",NA,NA,""
"https://nuforc.org/sighting/?id=177309",NA,"Studio City (Looking South)","CA","USA","Circle","Lights travelled silently, very fast toward the setting sun",NA,NA,""
"https://nuforc.org/sighting/?id=177306",NA,"Los Angeles","CA","USA","Formation","Lit Formation Flying Fast Horizontally",NA,NA,""
"https://nuforc.org/sighting/?id=177714",NA,"Taylor","MI","USA","Unknown","Thought I would see red moon and saw this insread",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177332",NA,"Marenisco","MI","USA","Changing","Object in sky that was stationary, then gone completely",NA,NA,""
"https://nuforc.org/sighting/?id=178746",NA,"Mill Creek (Newport)","NC","USA","Rectangle","I saw a large black rectangular object hovering in one spot for a few minutes and I saw it fly off into the woods.",NA,NA,""
"https://nuforc.org/sighting/?id=177310",NA,"Thompson’s Station","TN","USA","Unknown","Object appeared in photo",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177322",NA,"New Braunfels","TX","USA","Cylinder","two white cylinder/cigar shaped objects over New Braunfels, TX 8/03/2023",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177285",NA,"burlington city","NJ","USA","Unknown","Alteration on blue&green light constantly strobing at a high rate",NA,NA,""
"https://nuforc.org/sighting/?id=177620",NA,"West Midlands","Herefordshire","United Kingdom","Triangle","Large U.f.o",NA,NA,""
"https://nuforc.org/sighting/?id=177323",NA,"Orlando","FL","USA","Circle","Red orb heading West towards me",NA,NA,""
"https://nuforc.org/sighting/?id=177489",NA,"Pottstown","PA","USA","Rectangle","object seem to be hovering over a house",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178927",NA,"Near Wausau","WI","USA","Orb","Two Burning Orange Orbs Checked out Power Plant",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177296",NA,"Enumclaw","WA","USA","Circle","Flashing red and blue lights.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177290",NA,"concan","TX","USA","Formation","Perfect dark sky saw 21 to 28 objects: heading ssw to sse perfect formation each craft had a white",NA,NA,""
"https://nuforc.org/sighting/?id=177291",NA,"Hammonton","NJ","USA","Other","Driving down AC expressway, low flying object flashing lights like I’ve never seen",NA,NA,""
"https://nuforc.org/sighting/?id=177395",NA,"Katy","TX","USA","Light","2 lights floating, not moving",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177479",NA,"Escondido","CA","USA","Rectangle","Ruler-shaped object moving slowly directly overhead glowing a mottled blueish-white with clearly defined corners and edges",NA,NA,""
"https://nuforc.org/sighting/?id=177400",NA,"Venice","CA","USA","Unknown","Single 'odder' bright spark overhead remaining static",NA,NA,""
"https://nuforc.org/sighting/?id=177127",NA,"Concord (near)","CA","USA","Unknown","Appeared to be large commercial airplane at first, I took notice of it because it wasn’t moving. Then it completely disappeared",NA,NA,""
"https://nuforc.org/sighting/?id=177613",NA,"Long Beach","CA","USA","Unknown","Was moving fast not in a straight line",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177128",NA,"Gig Harbor","WA","USA","Light","Small stationary light disappearing and reappearing irratically",NA,NA,""
"https://nuforc.org/sighting/?id=177130",NA,"Hot Springs","AR","USA","Circle","White plastic bag looking object moving from North to South and then staying in one place a few minutes then disappearing",NA,NA,""
"https://nuforc.org/sighting/?id=177131",NA,"Wildlife","CA","USA","Circle","Sighted bright white orb looking objects",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177621",NA,"Palm Springs","FL","USA","Egg","A bright white egg or circular object, about the size of a car, less than 1000 ft, shot across the sky, stopped, jumped to hyperspace",NA,NA,""
"https://nuforc.org/sighting/?id=177144",NA,"Gilbert","AZ","USA","Changing","Flashing pinkish light, almost like a shooting star, streaks horizontally through sky.",NA,NA,""
"https://nuforc.org/sighting/?id=177148",NA,"Stonington","CT","USA","Oval","Appeared to look like birds first hand however had glowing very bright White light in the center. Formation formed and gone in seconds",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177149",NA,"Pawcatuck","CT","USA","Other","Will provide additional details once contacted",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177151",NA,"Dayton","OH","USA","Fireball","green meteorite falling",NA,NA,""
"https://nuforc.org/sighting/?id=177132",NA,"Trinity","TX","USA","Sphere","round object with a yellow light going by (no sound, no flashing lights) too low and fast to be a plane",NA,NA,""
"https://nuforc.org/sighting/?id=177145",NA,"Surprise","AZ","USA","Unknown","4 lights/ no sound",NA,NA,""
"https://nuforc.org/sighting/?id=177292",NA,"Fort Meade","FL","USA","Circle","Fire ball coming towards me",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177556",NA,"Los Angeles","CA","USA","Circle","Hovering yellow/orange light …..we even went under it and it was just floating there",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177161",NA,"Surrey","","United Kingdom","Light","Green/red light flying high, erratically and very fast stopping occasionally for about one minute",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177827",NA,"Chico","CA","USA","Cylinder","Was scanning night sky hoping to take videos of meteors using Nikon D500/500mm telephoto lens. Observed bright object.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177154",NA,"Bellingham","WA","USA","Star","""star"" quickly/silently shoot across the sky 2 more appeared to left of where 1st originated from",NA,NA,""
"https://nuforc.org/sighting/?id=177158",NA,"Cary","NC","USA","Light","Saw a light moving across the sky. .",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177156",NA,"Harrisburg","NC","USA","Unknown","White light between 1000 and 5000 feet above moved from a westerly to easterly direction.",NA,NA,""
"https://nuforc.org/sighting/?id=177138",NA,"Hamden","CT","USA","Light","Rapid flashing white light of object flying in an irregular flight pattern",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177159",NA,"Carolina Beach","NC","USA","Changing","We were watching a red like object pop out of nowhere and then next thung you know it started changing and morphing into 3 objects",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177157",NA,"New York","NY","USA","Circle","looked up to see a bunch of circle orbs in the sky. Appeared to be higher than the plane traffic.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177165",NA,"New York City","NY","USA","Circle","Circle bright light on top of Empire State area",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177170",NA,"New York","NY","USA","Orb","It came down from the sky twirling multiple connected orbs metalic. It came down to the water and went up into the clouds.",NA,NA,""
"https://nuforc.org/sighting/?id=177178",NA,"London","London Borough of Barnet","United Kingdom","Cigar","I saw a being with many eyes hover and flit away, it was gold in colour with many eyes.",NA,NA,""
"https://nuforc.org/sighting/?id=177468",NA,"Lithonia","GA","USA","Circle","I see this almost every other day and I record them",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177174",NA,"Riverview","FL","USA","Sphere","Dim orb appears in the sky, seems to rotate and gets very bright moving in a SW direction slowing fading behind a tree.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178468",NA,"Auburn Hills","MI","USA","Unknown","Face and full body torso with arm holding something in hand above the moon with 2 other entities behind him.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=177179",NA,"Quincy","IL","USA","Light","Light like a star came closer to me then shot off into space.",NA,NA,""
"https://nuforc.org/sighting/?id=178610",NA,"South Haven Michigan","MI","USA","Circle","It was a clear night, full moon, what appeared to be two stars very bright in the sky, standing still, then started to move slowly",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178622",NA,"Spokane","WA","USA","Light","One bright, shiny fuzzy spark JRA...just rolling along",NA,NA,""
"https://nuforc.org/sighting/?id=178688",NA,"Huron","OH","USA","Orb","While seated fishing, I noticed a red circle shaped object just to the right of the moon moving ene to wsw.",NA,NA,""
"https://nuforc.org/sighting/?id=178646",NA,"Rapid City","SD","USA","Chevron","Large Boomerang shape UFO with no lights flew over our house",NA,NA,""
"https://nuforc.org/sighting/?id=178757",NA,"Chattanooga","TN","USA","Sphere","Glowing, bright, small, silent floating orb. About the size of a softball.",NA,NA,""
"https://nuforc.org/sighting/?id=178741",NA,"Gettysburg","PA","USA","Disk","blinking object seen racing around in sky",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178642",NA,"Rice","VA","USA","Disk","Flying disc, thought was a shooting star, lights on the side, it began to rotate and move in front of me through the sky.",NA,NA,""
"https://nuforc.org/sighting/?id=178617",NA,"Fontana","CA","USA","Fireball","I was driving out my street when I realized two very bright lights , looking as if one was following the other",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178630",NA,"Edgerton","MO","USA","Formation","We were watching the tree line where flying objects had been coming from..",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178552",NA,"Panama City Beach","FL","USA","Changing","Was UFO watching at my house awaiting my friend to show up to join, when I saw them. They were in a line and appeared off-set",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178636",NA,"Pasadena","MD","USA","Light","Driving in my neighborhood I saw bright circular lights over the houses. They began to make formations and slowly dim away one by one",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178639",NA,"Madison","WI","USA","Light","I was on my porch and I looked up. I seen a very bright light flying just underneath a airplane blinking. This craft was traveling East",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178612",NA,"Rovinj","","Croatia (Hrvatska)","Unknown","Took a picture oft the landscape and thought we captured a Bird or a moth. But looks weird and metallic",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178660",NA,"Ermelo","Gelderland","Netherlands The","Cube","Strange flying object that was flying really fast.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178661",NA,"Ermelo","Gelderland","Netherlands The","Circle","Very fast blue light",NA,NA,""
"https://nuforc.org/sighting/?id=178662",NA,"Ermelo","Gelderland","Netherlands The","Cigar","Bright flashes coming from cigar formed object. Hovering for 20 seconds, then for 10 seconds moving fast across the sky",NA,NA,""
"https://nuforc.org/sighting/?id=178621",NA,"Brentwood","TN","USA","Egg","With it being Clear Skies it caught my eye as I was returning to my truck and it just sit in one spot not moving",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178654",NA,"Clyde","NC","USA","Rectangle","Me and my family saw a large rectangular reflective craft above our house for about 20-30 seconds.",NA,NA,""
"https://nuforc.org/sighting/?id=178613",NA,"HALNDLE BCH","FL","USA","Diamond","Saw what looked like a bright slow moving light. Upon magnification at 100x it was changing shape and color.",NA,NA,""
"https://nuforc.org/sighting/?id=178653",NA,"Boulder","CO","USA","Orb","A",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178764",NA,"Forest City","NC","USA","Triangle","I've been seeing these for months. It's triangular in shape with red and sometimes white",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178665",NA,"Cuba","MO","USA","Light","A light across the sky at high speed",NA,NA,""
"https://nuforc.org/sighting/?id=178666",NA,"Otter creek township","PA","USA","Orb","Watch a bright orb that then just vanished like a light switch being turned off. It returned 5 minutes later and slowly faded out.",NA,NA,""
"https://nuforc.org/sighting/?id=178667",NA,"Victor","NY","USA","Disk","Bright light appeared in sky, too bright to be a star. I used my 90MM telescope and observed 2 disk/saucer shaped crafts with windows",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178655",NA,"Kent","WA","USA","Fireball","Two undulating or ""playful"" fireballs",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178671",NA,"Canton","GA","USA","Light","Watched 20 balls of light one after another spaced around 5 seconds apart fly and then disappear",NA,NA,""
"https://nuforc.org/sighting/?id=178657",NA,"Harden","Bradford","United Kingdom","Other","Saw it. Took a picture",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178943",NA,"Epping","NH","USA","Other","Five family members observed black, S-shape object, rotating counter-clockwise, due east, over Epping,NH.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178480",NA,"Enterprise","NV","USA","Teardrop","UFO hovering above Enterprise motionless",NA,NA,""
"https://nuforc.org/sighting/?id=178674",NA,"Cincinnati","OH","USA","Triangle","We saw 3 bright orange lights in different areas creating the shape of a traingle rapidly moving in different directions.",NA,NA,""
"https://nuforc.org/sighting/?id=178570",NA,"SomerSet","WI","USA","Sphere","A 1' diameter, matte chrome, opaque sphere hovering between the Highway, reported to the local police department that day",NA,NA,""
"https://nuforc.org/sighting/?id=178487",NA,"Athens","GA","USA","Changing","Clear circular object with two bright, silver dots on either side. Dropped down in sky, left short contrail and one dot disappeared.",NA,NA,""
"https://nuforc.org/sighting/?id=178516",NA,"Dallas","FL","USA","Orb","Saw 3 bright orbs stationary in sky while landing at DFW",NA,NA,"Y"
"https://nuforc.org/sighting/?id=178526",NA,"Fuerteventura","","Spain","Circle","I didn't actually spot the object, i took a picture above the clouds just as you would i guess, i looked at the picture when i got home",NA,NA,"Y"
